Date,Open,High,Low,Close,Adj Close,Volume
11-02-1997,19.34748077,19.77591515,19.27964401,19.62953377,12.99016666,126900238
12-02-1997,19.63667488,19.8687439,19.3938942,19.5545578,12.94054794,125887720
13-02-1997,19.44030762,19.63310432,19.32248878,19.48315048,12.89329624,101232960
14-02-1997,19.42245674,19.63667488,19.40460587,19.56526756,12.94764042,72193421
17-02-1997,19.81518936,19.99370575,19.52956581,19.64738464,13.00197887,116896890
18-02-1997,19.67237854,19.67237854,19.01187134,19.15468216,12.67592716,125388463
19-02-1997,19.28678513,19.53670692,19.02615166,19.48315048,12.89329624,145191395
20-02-1997,19.42245674,19.52956581,19.18324661,19.29035568,12.76571083,104665441
21-02-1997,19.13683128,19.23323059,18.95117569,19.01544189,12.58378029,100191032
24-02-1997,18.87262917,18.88691139,18.21212387,18.30138016,12.11123848,119683767
25-02-1997,18.20855331,19.19752693,18.06931114,18.67269135,12.3569603,256635670
26-02-1997,18.55844307,18.9583168,18.45133209,18.84049606,12.468009,128739717
27-02-1997,18.92975426,19.33319855,18.91547394,19.25822258,12.74444675,139680661
28-02-1997,20.79702377,21.35042191,20.42214012,20.97553825,13.88090706,82558083
03-03-1997,21.92881012,22.38580894,21.67174721,21.7931385,14.42196751,167576040
04-03-1997,21.88596535,22.13231659,21.59677124,21.98593521,14.54955292,146430085
05-03-1997,22.70713615,22.84637833,21.29329681,21.70388031,14.36289692,313523674
06-03-1997,21.35756111,21.63604546,21.17190552,21.47181129,14.20932388,208783309
07-03-1997,21.47181129,21.47181129,21.47181129,21.47181129,14.20932388,0
10-03-1997,21.02195358,21.02195358,20.32217216,20.43642235,13.52413654,191971018
11-03-1997,20.2793293,20.49354744,19.13683128,19.34748077,12.80351353,283839231
12-03-1997,20.05797005,20.26861763,19.60811234,19.90444756,13.17209339,218196372
13-03-1997,20.09724426,20.12580681,19.5224247,19.64381409,12.99961567,139041360
14-03-1997,19.42245674,20.35073471,19.3367691,20.04011917,13.26187801,339518655
17-03-1997,20.13294792,20.42214012,19.89373589,20.31860352,13.4461689,237472739
18-03-1997,20.31503105,20.91484451,20.25076675,20.58637619,13.62337589,231674214
19-03-1997,20.98982048,21.08264732,20.06511116,20.16150856,13.34220982,177581489
20-03-1997,20.0294075,20.56138229,19.79733849,20.29718018,13.43199539,215099997
21-03-1997,20.56495476,20.77203178,20.4399929,20.60422707,13.6351862,148733810
24-03-1997,20.60422707,20.60422707,20.60422707,20.60422707,13.6351862,0
25-03-1997,20.76132011,20.85057831,20.42571259,20.60422707,13.6351862,159314840
26-03-1997,20.83272743,21.12906265,20.74703979,20.82915688,13.7840414,208720990
27-03-1997,20.74346924,20.90056229,20.60065651,20.82201576,13.77931213,111748170
28-03-1997,20.82201576,20.82201576,20.82201576,20.82201576,13.77931213,0
31-03-1997,19.36533165,19.36533165,18.74052811,18.7655201,12.41839314,1823373
01-04-1997,17.30526543,18.99044991,17.13746071,18.64413071,12.33806133,239607010
02-04-1997,19.2725029,19.41174507,18.72624779,18.9583168,12.54597473,184916298
03-04-1997,18.99044991,19.26179314,18.79408264,19.12969017,12.65938854,145734066
04-04-1997,18.84406662,19.11898041,18.71196556,19.04757309,12.60504532,97766869
07-04-1997,18.97616768,18.99044991,18.72981644,18.85477829,12.47746181,88763436
08-04-1997,18.85477829,18.85477829,18.85477829,18.85477829,12.47746181,0
09-04-1997,19.41531563,19.64738464,19.29035568,19.58312035,12.95945168,176459036
10-04-1997,19.31534767,19.40460587,18.2978096,19.00115967,12.57433224,172022440
11-04-1997,18.35136414,19.34748077,18.31923294,19.12255096,12.65466213,141524341
14-04-1997,19.12255096,19.12255096,19.12255096,19.12255096,12.65466213,0
15-04-1997,19.11898041,19.23679924,18.82264519,18.96188736,12.5483408,94902268
16-04-1997,18.96188736,18.96188736,18.96188736,18.96188736,12.5483408,0
17-04-1997,19.2082386,20.05439949,19.12255096,19.97228241,13.21698475,180231823
18-04-1997,19.97228241,19.97228241,19.97228241,19.97228241,13.21698475,0
21-04-1997,20.10081482,21.37184334,20.07225227,21.36470222,14.13844395,203637390
22-04-1997,21.8502636,22.70713615,21.21117973,21.62533379,14.31092072,363340853
23-04-1997,22.13588715,22.20729446,21.81455994,21.89310646,14.48812389,191445153
24-04-1997,21.98236465,22.04663086,21.64318657,21.75029564,14.39361858,140448803
25-04-1997,21.6324749,21.85740471,21.58606148,21.81098938,14.43377781,121259263
28-04-1997,21.77885628,21.96451378,21.67174721,21.7931385,14.42196751,86737698
29-04-1997,21.71102142,21.82884026,21.64318657,21.78956795,14.4196043,78250327
30-04-1997,22.31440353,22.47506714,22.06448174,22.11446571,14.63461018,169984798
01-05-1997,22.11446571,22.11446571,22.11446571,22.11446571,14.63461018,0
02-05-1997,21.92166901,21.98950577,21.7610054,21.80384827,14.42905426,81675805
05-05-1997,21.50751495,21.6003418,21.30043602,21.36113167,14.13607883,128914773
06-05-1997,21.42182732,21.70745087,21.35399055,21.62176323,14.30855846,99272343
07-05-1997,21.70745087,21.70745087,21.43610764,21.47895241,14.21404934,69107550
08-05-1997,21.48609161,21.59320068,21.37898254,21.55392838,14.26366711,49689738
09-05-1997,21.6003418,21.62890434,21.45752907,21.50751495,14.23295498,42637119
12-05-1997,21.49323273,21.54678726,20.85771942,20.91484451,13.84074497,136738335
13-05-1997,20.88628006,21.02909279,20.82201576,20.89699173,13.8289299,83135064
14-05-1997,20.9077034,21.20046806,20.57566452,21.13977242,13.98959255,178909807
15-05-1997,21.01124191,21.17190552,20.9398365,21.0041008,13.89980888,97906213
16-05-1997,20.95768738,21.1004982,20.92912483,21.04694557,14.48314762,58184112
19-05-1997,21.27901459,21.50037384,21.11120987,21.21831894,14.60107994,80574358
20-05-1997,21.22546005,21.33613968,21.15048409,21.21474838,14.59862328,32309568
21-05-1997,21.20760727,21.20760727,20.81844521,20.88628006,14.37259483,76712643
22-05-1997,20.92912483,20.95768738,20.5292511,20.69705582,14.2423811,123107145
23-05-1997,20.63636017,21.02552223,20.46498489,20.72561646,14.26203156,166661552
26-05-1997,20.65421104,20.79345322,20.5292511,20.57566452,14.15885544,71270530
27-05-1997,20.6577816,20.87914085,20.1507988,20.32574272,13.9868679,169104621
28-05-1997,20.42214012,20.55424309,20.12580681,20.17579079,13.88367844,72532327
29-05-1997,20.12937737,21.15048409,20.05797005,21.01124191,14.45858192,253649230
30-05-1997,21.13977242,21.59320068,21.01124191,21.49680328,14.79271507,239877996
02-06-1997,21.67174721,21.84669304,21.46109962,21.74672318,14.96469498,163892181
03-06-1997,21.77885628,22.20015335,21.49323273,21.66103745,14.90572929,180633050
04-06-1997,21.8502636,21.9466629,21.60391235,21.68959999,14.92538548,87379100
05-06-1997,21.87882614,22.5107708,21.80027962,22.18944168,15.26934624,297227445
06-06-1997,22.27869987,22.36795616,21.95737267,22.00378609,15.14158916,135721615
09-06-1997,21.8502636,22.2679882,21.74315453,22.05734062,15.17844582,162057603
10-06-1997,22.27869987,22.49291801,22.12160683,22.39295006,15.40938759,153145899
11-06-1997,22.6714325,22.88565254,22.56789589,22.65715218,15.59119701,141800228
12-06-1997,22.66429329,23.20340919,22.63573074,23.13557243,15.92041588,205409648
13-06-1997,23.27838516,23.45689964,22.88565254,23.05702591,15.86636257,154817325
16-06-1997,22.91421318,22.99276161,22.36795616,22.51791,15.49537563,134723801
17-06-1997,22.77854156,23.06416702,22.71784782,22.83923721,15.71648979,135998902
18-06-1997,23.27838516,23.5247364,23.0177536,23.11772156,15.90812778,119522717
19-06-1997,22.92135429,24.56369591,22.81781578,24.41374207,16.799963,289734387
20-06-1997,24.71007729,26.09892654,24.67080307,25.68477058,17.67461014,356335148
23-06-1997,25.95611382,26.54164314,25.93826294,26.06679344,17.93748856,187127594
24-06-1997,26.06322289,26.56306458,25.93469238,26.33813667,18.12421036,153197015
25-06-1997,27.06290817,27.41279793,26.1346283,26.31671333,18.10946655,351796319
26-06-1997,26.2952919,27.84837532,25.14208412,27.11289215,18.65734673,588034570
27-06-1997,26.90581512,27.02720451,26.31314468,26.39526176,18.16352081,199677644
30-06-1997,26.06322289,26.41311264,25.81687164,26.30243301,18.0996418,201723687
01-07-1997,26.56306458,26.69159508,25.84900475,26.11320686,17.96943092,221068676
02-07-1997,26.45238686,26.91295433,26.27744102,26.43096352,18.18808746,176316891
03-07-1997,26.2952919,26.52736282,25.99895668,26.08107376,17.94731903,112970054
04-07-1997,26.15247917,26.22388649,25.47055244,25.63121605,17.63775444,154956669
07-07-1997,25.56337929,26.08107376,25.51696587,25.73118401,17.70654678,137569496
08-07-1997,25.67405891,25.83115387,25.27775574,25.42056847,17.49279404,154458812
09-07-1997,25.99181747,26.19175339,25.92041016,26.09535408,17.95714378,107541246
10-07-1997,26.27744102,26.56306458,26.02751923,26.20960426,18.03576279,172619027
11-07-1997,25.87756729,25.92041016,25.51339531,25.61693573,17.62792587,121152830
14-07-1997,25.42770767,25.56337929,24.56369591,24.71364784,17.00634193,158501884
15-07-1997,24.90287399,25.09210014,24.67080307,24.82432747,17.08250809,135113123
16-07-1997,25.20635033,25.41342735,24.92786598,25.04925537,17.23728371,147592451
17-07-1997,25.0635376,25.17064667,24.81718636,24.99213028,17.19797325,97871902
18-07-1997,24.99213028,24.99213028,24.99213028,24.99213028,17.19797325,0
21-07-1997,24.63510132,24.69936562,24.43873405,24.64581108,16.95965958,56289315
22-07-1997,24.77791214,24.80647469,24.47443771,24.58511734,16.91789436,81941189
23-07-1997,24.84931946,25.81330109,24.83146858,25.71690369,17.69671631,203131130
24-07-1997,25.92041016,26.05608177,25.20635033,25.34916115,17.44365692,164041328
25-07-1997,25.20635033,25.30631828,24.71007729,25.05282593,17.23974037,151384844
28-07-1997,25.13494301,25.27775574,24.92072487,25.10995102,17.27904892,77401660
29-07-1997,25.0635376,25.34916115,24.99570274,25.30631828,17.41417694,120556942
30-07-1997,25.48126221,25.61693573,25.17421722,25.23491287,17.36504173,68232274
31-07-1997,25.29560661,25.77045822,25.18492889,25.70619202,17.68934822,122523161
01-08-1997,25.77402878,26.04180145,25.67048836,25.97396469,17.87360573,151364538
04-08-1997,26.06322289,26.1667614,25.83472252,25.90970039,17.82938385,104028940
05-08-1997,25.99181747,26.63447189,25.86685562,26.49165916,18.22985649,132745678
06-08-1997,26.7058773,26.77728462,26.42739487,26.65232277,18.34041595,21257290
07-08-1997,25.85971451,26.99150276,25.85971451,26.6094799,18.31093025,243496735
08-08-1997,26.42739487,26.72015953,26.42025375,26.6094799,18.31093025,95862970
11-08-1997,26.56306458,27.08790016,26.43810463,27.00578308,18.58364105,140857731
12-08-1997,27.08790016,27.52704811,26.77728462,27.03077507,18.60084152,176407220
13-08-1997,26.69873619,26.8915329,26.56306458,26.74158096,18.40183449,85082377
14-08-1997,26.67017365,26.83797836,26.56663513,26.62018967,18.31830215,74495045
15-08-1997,26.62018967,26.62018967,26.62018967,26.62018967,18.31830215,0
18-08-1997,26.55949593,26.55949593,26.00252724,26.08107376,17.94731903,64736074
19-08-1997,26.13105774,26.25958824,25.70619202,25.85614586,17.79253387,86767808
20-08-1997,25.8847065,26.1667614,25.73118401,26.12034798,17.97434235,79281752
21-08-1997,26.20246506,26.27744102,25.58480263,25.64549637,17.64758301,66643474
22-08-1997,25.59908295,25.70619202,24.8136158,24.86717033,17.11198235,135891068
25-08-1997,24.6850853,24.6850853,23.9924469,24.27449989,16.70414925,144185879
26-08-1997,24.34947586,24.73506927,24.23165512,24.38875008,16.78276825,138545604
27-08-1997,25.1278038,25.69905281,24.74221039,24.80290413,17.06775665,89054727
28-08-1997,24.66009331,24.77791214,24.13882828,24.2173748,16.66483879,108110525
29-08-1997,24.14239883,24.19952393,23.41405678,23.58543015,16.22997284,147335470
01-09-1997,23.61756325,24.27092934,23.56400871,24.13882828,16.61078644,138210198
02-09-1997,24.27807045,24.47086716,23.7425251,24.1852417,16.6427269,152755876
03-09-1997,24.59939766,24.73863983,24.17096138,24.29592133,16.71888351,134822532
04-09-1997,24.21380424,24.67080307,24.06385231,24.58511734,16.91789436,133881436
05-09-1997,24.67080307,24.80290413,24.42802238,24.66366386,16.9719429,118439476
08-09-1997,24.42088318,24.67080307,24.27807045,24.61724854,16.94000244,66431307
09-09-1997,24.69222641,24.80647469,24.50657082,24.64224052,16.95720291,77588619
10-09-1997,24.43159485,24.56369591,24.28164101,24.4351635,16.8147068,69771358
11-09-1997,24.52799225,25.08852959,24.47800636,24.8136158,17.07513428,149530661
12-09-1997,24.66366386,24.76363182,24.54941368,24.66366386,16.9719429,70066151
15-09-1997,24.61010933,24.76006126,24.53156281,24.61010933,16.93509865,42459963
16-09-1997,24.64581108,25.29203606,24.64581108,25.09210014,17.26676941,118403064
17-09-1997,25.14565468,25.27775574,25.09923935,25.14565468,17.30361938,9728161
18-09-1997,24.84931946,24.92072487,24.59939766,24.7814827,17.05302048,80238953
19-09-1997,24.8457489,25.09923935,24.74221039,24.7814827,17.05302048,73486728
22-09-1997,24.72792816,24.72792816,23.99958611,24.07813263,16.56901741,85342159
23-09-1997,23.99958611,24.24236679,23.92103958,24.06028175,16.55674171,68166453
24-09-1997,24.49228859,24.69936562,24.24593735,24.29235268,16.71643448,54764936
25-09-1997,24.20666313,24.88502121,24.13525772,24.79933548,17.06530571,141307273
26-09-1997,24.92072487,25.33488083,24.92072487,25.11709213,17.28396606,127443609
29-09-1997,25.42056847,25.85614586,25.3527317,25.58480263,17.60581589,120525432
30-09-1997,25.55266953,25.9168396,25.47412109,25.80973053,17.76059532,99414488
01-10-1997,25.77759743,25.95611382,25.34202194,25.77045822,17.73356819,120618561
02-10-1997,25.77045822,25.77045822,25.77045822,25.77045822,17.73356819,0
03-10-1997,25.77045822,25.77045822,25.77045822,25.77045822,17.73356819,0
06-10-1997,25.77045822,25.77045822,25.77045822,25.77045822,17.73356819,0
07-10-1997,25.77045822,25.77045822,25.77045822,25.77045822,17.73356819,0
08-10-1997,25.77045822,25.77045822,25.77045822,25.77045822,17.73356819,0
09-10-1997,26.00966835,27.55561066,25.93826294,27.37352371,18.83669662,285913984
10-10-1997,27.61273575,30.11194801,27.61273575,30.09766769,20.7112751,421438138
13-10-1997,30.69747734,31.47580338,30.37615013,30.71890068,21.13876534,410579120
14-10-1997,30.56180573,30.92954826,27.91978073,28.5267334,19.63026047,414846963
15-10-1997,28.68382645,29.11226273,28.22325706,28.7195282,19.76292801,203693407
16-10-1997,28.91589546,29.51213646,28.5338726,28.8730526,19.86857605,226639629
17-10-1997,28.99087143,29.53712845,28.83377838,29.00872421,19.96193886,209682392
20-10-1997,28.92303658,29.36575317,28.56243515,29.29791832,20.16094398,131275215
21-10-1997,29.3479023,29.9762764,28.91946602,29.17295837,20.07494926,246127463
22-10-1997,29.56212044,29.90486908,29.33005142,29.44430161,20.26167297,163775944
23-10-1997,29.49071503,29.66922951,28.64455223,28.95159912,19.92262459,196195448
24-10-1997,28.91946602,28.91946602,27.86979675,28.27324104,19.45582199,225440852
27-10-1997,54.39715958,56.16088867,53.79020691,54.04013062,37.18693924,87189690
28-10-1997,53.85447311,53.85447311,48.64183044,48.72037506,33.52622986,103760756
29-10-1997,49.82003021,53.56884766,49.82003021,53.43317795,36.76927185,119232475
30-10-1997,53.13327026,53.13327026,51.0696373,51.76941681,35.6243782,42665127
31-10-1997,51.76941681,51.76941681,51.76941681,51.76941681,35.6243782,0
03-11-1997,51.84796143,53.09756851,50.41984177,51.81225967,35.653862,69200329
04-11-1997,51.69800949,52.69769669,50.09137344,50.57693481,34.80377579,72415040
05-11-1997,26.27744102,26.74158096,25.94183159,26.08464432,17.94976997,47955993
06-11-1997,25.99181747,25.99181747,25.3134594,25.77759743,17.73848534,50191446
07-11-1997,25.42770767,25.6919117,25.29203606,25.49911499,17.5468502,25521982
10-11-1997,25.36344337,25.36344337,24.877882,24.92786598,17.15375519,30588427
11-11-1997,24.86359978,25.32773972,24.78505325,25.05639648,17.24219704,30742475
12-11-1997,24.98499107,25.1920681,24.07099342,24.17096138,16.63290024,76129710
13-11-1997,24.02100754,24.06385231,23.09987068,23.42119789,16.1169548,77014788
14-11-1997,23.42119789,23.42119789,23.42119789,23.42119789,16.1169548,0
17-11-1997,23.6139946,24.02814865,23.33551025,23.87819672,16.43143845,59165120
18-11-1997,23.77822876,23.84963417,23.21412086,23.33551025,16.05799103,47672053
19-11-1997,23.24982262,23.24982262,22.36438751,22.46435547,15.45852375,80666087
20-11-1997,22.28583908,22.6714325,21.60748291,22.18587112,15.26688671,66282861
21-11-1997,22.00735664,22.55004311,21.8502636,22.19301224,15.27180099,50277573
24-11-1997,21.99307442,22.38580894,21.08621788,21.17904663,14.57405472,67104569
25-11-1997,21.06479645,22.90707207,21.00767136,22.49291801,15.47817993,110770312
26-11-1997,22.70713615,23.84963417,22.70713615,23.37835312,16.08747673,96707086
27-11-1997,23.27838516,23.92103958,22.72141838,23.84249306,16.40686798,90435562
28-11-1997,23.72110367,23.72110367,22.37866783,22.65715218,15.59119701,93248347
01-12-1997,22.43579292,23.12843132,22.17159081,22.94991684,15.79265499,52051582
02-12-1997,22.89279175,23.13557243,22.42865372,22.57146454,15.5322237,54151192
03-12-1997,22.69285583,23.02846336,22.45007324,22.65715218,15.59119701,52832327
04-12-1997,22.52862167,24.49228859,21.92166901,22.97133827,15.80739594,183946493
05-12-1997,22.8642292,24.34233665,22.8642292,23.32122993,16.04816818,130014469
08-12-1997,23.43547821,24.12811852,23.42119789,23.92818069,16.46583176,68732231
09-12-1997,23.9924469,24.21380424,21.72173119,22.27155876,15.32585144,123457605
10-12-1997,22.00735664,22.40723038,21.64318657,22.02163887,15.1538744,56153823
11-12-1997,22.00021553,22.48577881,21.37184334,22.29298019,15.34058952,76884197
12-12-1997,22.40723038,22.40723038,21.39326477,21.48609161,14.78534126,94559860
15-12-1997,21.44324875,22.19301224,21.08621788,22.08590317,15.19809437,88875121
16-12-1997,22.13588715,22.51433945,21.75029564,22.31440353,15.35533047,70398406
17-12-1997,22.56432343,22.83566666,22.15731049,22.44293404,15.44378281,37070367
18-12-1997,22.52148056,23.26410484,22.29298019,22.45007324,15.44869423,67929779
19-12-1997,22.32868385,23.03560448,22.20729446,22.95705795,15.79756546,63696246
22-12-1997,23.12843132,23.47118187,23.00704193,23.2426815,15.99411774,45369378
23-12-1997,23.33551025,23.6139946,23.26410484,23.49974442,16.17100906,42196680
24-12-1997,23.31408882,23.31408882,22.81424522,23.22126007,15.97937679,36372947
25-12-1997,23.22126007,23.22126007,23.22126007,23.22126007,15.97937679,0
26-12-1997,23.27838516,23.88533783,23.20697975,23.77822876,16.3626461,48193367
29-12-1997,23.77822876,24.3137722,23.77822876,24.19952393,16.65255547,40879916
30-12-1997,24.34947586,24.34947586,23.45689964,23.64255524,16.26927757,35737847
31-12-1997,23.56400871,24.19952393,23.56400871,23.94960213,16.48057365,30800593
01-01-1998,23.82821274,24.45658684,23.69968033,24.17096138,16.63290024,42977426
02-01-1998,24.27807045,24.44230461,24.09955406,24.17810249,16.63781357,22982283
05-01-1998,24.29949188,24.92072487,24.29949188,24.62796021,16.94737434,45879839
06-01-1998,24.46372604,24.63510132,24.10669518,24.42802238,16.80979347,34330404
07-01-1998,24.67794418,24.74221039,24.16382027,24.67080307,16.97685814,50330440
08-01-1998,24.59225655,24.66366386,23.88533783,24.03528976,16.53953552,56408003
09-01-1998,23.8710556,23.8710556,23.28552628,23.42119789,16.1169548,52151363
12-01-1998,23.29266548,23.29266548,22.15016937,22.33582497,15.37007618,58610896
13-01-1998,22.31440353,22.97847939,22.31440353,22.55004311,15.51748848,42576199
14-01-1998,23.20697975,23.20697975,21.92166901,22.11446571,15.21775055,50053153
15-01-1998,21.96451378,22.43579292,21.8502636,22.33582497,15.37007618,34667910
16-01-1998,22.46435547,22.56432343,22.21443367,22.45007324,15.44869423,24225874
19-01-1998,22.35010529,23.12129211,22.14302826,22.99990082,15.82705307,42525784
20-01-1998,23.1070118,23.44261932,22.42865372,22.62144852,15.56662273,37846911
21-01-1998,22.70713615,22.84994888,22.57860565,22.67857361,15.60593605,21377378
22-01-1998,22.62144852,22.62144852,22.17873192,22.27155876,15.32585144,24123642
23-01-1998,22.20729446,22.35010529,21.96451378,22.05019951,15.17352581,24936948
26-01-1998,22.05019951,22.05019951,22.05019951,22.05019951,15.17352581,0
27-01-1998,22.12160683,22.12160683,21.45038986,21.63604546,14.88853264,35306862
28-01-1998,21.43610764,21.70745087,20.94340515,21.1647644,14.56422806,43602372
29-01-1998,21.06479645,21.47895241,21.00053024,21.37898254,14.7116375,23310336
30-01-1998,21.46467018,22.07162285,21.38612366,22.02163887,15.1538744,41635453
02-02-1998,22.13588715,22.45007324,22.00735664,22.38580894,15.4044714,33862307
03-02-1998,22.45721436,22.85708809,22.2287159,22.72855759,15.64033031,43207798
04-02-1998,22.77854156,22.82852745,21.90024757,22.03591919,15.16370106,38240435
05-02-1998,21.99307442,22.4786377,21.99307442,22.30012131,15.34550762,29313675
06-02-1998,22.33582497,22.49291801,22.17873192,22.33582497,15.37007618,22034884
09-02-1998,22.40008926,22.7356987,22.28583908,22.57146454,15.5322237,27042861
10-02-1998,22.50005913,22.60002708,22.33582497,22.47149658,15.46343899,21491864
11-02-1998,22.33582497,22.4215126,21.55749893,21.77885628,14.98680592,29050743
12-02-1998,21.70745087,21.81455994,21.18618774,21.31471825,14.66741848,45860933
13-02-1998,21.4146862,21.67174721,21.29329681,21.54321671,14.82465744,22321275
16-02-1998,21.54321671,21.54321671,21.54321671,21.54321671,14.82465744,0
17-02-1998,21.68602943,21.98593521,21.46467018,21.60748291,14.86888027,34982309
18-02-1998,21.57892036,21.67174721,21.33613968,21.43610764,14.75094795,16616929
19-02-1998,21.52179527,22.19301224,21.42896652,21.82170105,15.01628971,43558959
20-02-1998,21.90738869,22.05019951,21.42896652,21.47181129,14.77551746,34125590
23-02-1998,21.57892036,21.88596535,21.50037384,21.80742073,15.00645924,24616947
24-02-1998,21.90024757,21.95737267,21.66460609,21.80742073,15.00645924,33474735
25-02-1998,22.06448174,22.56432343,21.89310646,22.44293404,15.44378281,41839217
26-02-1998,22.47149658,22.65001106,22.25013733,22.46435547,15.45852375,32802523
27-02-1998,22.51433945,23.02846336,22.49291801,22.87851143,15.74351501,47565620
02-03-1998,22.96419716,24.02814865,22.96419716,23.86391449,16.42161179,61804951
03-03-1998,23.77822876,23.9924469,22.65001106,22.91421318,15.76808548,49704443
04-03-1998,23.14985466,23.9924469,23.13557243,23.73538399,16.3331604,43424166
05-03-1998,23.63541603,24.54941368,23.42119789,23.81393051,16.38721657,59254749
06-03-1998,23.72110367,23.90675926,23.42119789,23.67111969,16.28894043,41363768
09-03-1998,23.8067894,26.01323891,23.8067894,25.8204422,17.76796532,132349003
10-03-1998,25.84900475,26.19175339,24.99213028,25.19920921,17.3404789,89262693
11-03-1998,25.4419899,25.67762947,24.22808647,24.56369591,16.90315628,99273043
12-03-1998,24.56369591,24.62796021,24.12811852,24.32091331,16.7360878,76338375
13-03-1998,24.32091331,24.32091331,24.32091331,24.32091331,16.7360878,0
16-03-1998,24.40660095,25.79902077,24.40660095,25.18492889,17.33064651,84077211
17-03-1998,25.09923935,25.20635033,24.66366386,24.96356964,17.17832184,58890984
18-03-1998,25.49197388,25.76331711,25.36344337,25.52767754,17.56650734,45741196
19-03-1998,25.61336327,25.72761345,25.04211617,25.16350555,17.31590462,44878874
20-03-1998,25.04211617,25.45627022,24.8136158,25.32773972,17.42892075,53033641
23-03-1998,25.49197388,25.84900475,25.49197388,25.73475456,17.70899963,12314775
24-03-1998,26.27744102,26.40597153,25.34916115,25.52053642,17.5615921,61890028
25-03-1998,25.92041016,26.36312866,25.56337929,26.25601959,18.06770134,62573443
26-03-1998,26.25601959,26.31314468,25.52767754,25.62764549,17.63529968,48421289
27-03-1998,25.57766151,25.81330109,25.45627022,25.76331711,17.72865677,42626965
30-03-1998,25.89898872,26.09178543,25.21348953,25.3205986,17.42400551,40331993
31-03-1998,25.18492889,25.41342735,24.84931946,24.99213028,17.19797325,56233298
01-04-1998,25.34916115,26.20603561,25.27775574,26.11320686,17.96943092,60344992
02-04-1998,26.20603561,26.56306458,25.89898872,25.97039413,17.87115288,41030813
03-04-1998,25.92041016,26.49165916,25.92041016,26.41311264,18.17580414,49512232
06-04-1998,26.52736282,26.66303444,26.27744102,26.39883041,18.16597176,39396499
07-04-1998,26.34884644,26.77728462,26.14891052,26.47023773,18.21511269,60483285
08-04-1998,26.47023773,26.47023773,26.47023773,26.47023773,18.21511269,0
09-04-1998,26.97722054,28.94088745,26.97722054,28.48388863,19.60077667,76430104
10-04-1998,28.41962433,28.54815483,27.74126625,27.84123421,19.15854836,49703042
13-04-1998,27.43421936,27.44850159,26.91295433,27.0200634,18.59346771,61655104
14-04-1998,27.0200634,27.0200634,27.0200634,27.0200634,18.59346771,0
15-04-1998,27.91978073,28.54815483,27.70556259,28.38392067,19.53198624,45047277
16-04-1998,28.37677956,28.41962433,27.72698593,27.84123421,19.15854836,30803394
17-04-1998,27.83409309,28.48388863,27.6484375,28.4053421,19.54672432,47462337
20-04-1998,28.51959229,28.87662315,28.06259346,28.24824905,19.43862915,50994949
21-04-1998,28.34821892,28.66954422,28.20540428,28.45532608,19.58112335,38757548
22-04-1998,28.84806061,29.52641869,28.13399887,28.28395271,19.46319008,81208408
