Date,Open,High,Low,Close,Adj Close,Volume
2015-09-30,27.542499542236328,27.885000228881836,27.1825008392334,27.575000762939453,24.99709129333496,265892000
2015-10-01,27.267499923706055,27.405000686645508,26.827499389648438,27.395000457763672,24.83390998840332,255716400
2015-10-02,27.002500534057617,27.752500534057617,26.887500762939453,27.594999313354492,25.015213012695312,232079200
2015-10-05,27.469999313354492,27.842500686645508,27.267499923706055,27.69499969482422,25.105867385864258,208258800
2015-10-06,27.657499313354492,27.934999465942383,27.4424991607666,27.827499389648438,25.225976943969727,192787200
2015-10-07,27.934999465942383,27.9424991607666,27.352500915527344,27.69499969482422,25.105867385864258,187062400
2015-10-08,27.547500610351562,27.547500610351562,27.052499771118164,27.375,24.815784454345703,247918400
2015-10-09,27.5,28.06999969482422,27.372499465942383,28.030000686645508,25.40955352783203,211064400
2015-10-12,28.1825008392334,28.1875,27.860000610351562,27.899999618530273,25.29170036315918,121868800
2015-10-13,27.704999923706055,28.112499237060547,27.670000076293945,27.947500228881836,25.334768295288086,132197200
2015-10-14,27.822500228881836,27.8799991607666,27.389999389648438,27.552499771118164,24.976688385009766,177849600
2015-10-15,27.732500076293945,28.024999618530273,27.622499465942383,27.96500015258789,25.35062026977539,150694000
2015-10-16,27.94499969482422,28.0,27.63249969482422,27.760000228881836,25.164791107177734,156930400
2015-10-19,27.700000762939453,27.9375,27.52750015258789,27.9325008392334,25.321168899536133,119036800
2015-10-20,27.834999084472656,28.542499542236328,27.704999923706055,28.4424991607666,25.783491134643555,195871200
2015-10-21,28.5,28.895000457763672,28.424999237060547,28.440000534057617,25.781225204467773,167180800
2015-10-22,28.582500457763672,28.875,28.524999618530273,28.875,26.175552368164062,166616400
2015-10-23,29.174999237060547,29.8075008392334,29.082500457763672,29.770000457763672,26.986881256103516,237467600
2015-10-26,29.520000457763672,29.532499313354492,28.729999542236328,28.81999969482422,26.12569236755371,265335200
2015-10-27,28.850000381469727,29.135000228881836,28.497499465942383,28.637500762939453,25.96025848388672,279537600
2015-10-28,29.232500076293945,29.825000762939453,29.014999389648438,29.8174991607666,27.029939651489258,342205600
2015-10-29,29.674999237060547,30.172500610351562,29.5674991607666,30.13249969482422,27.315492630004883,204909200
2015-10-30,30.247499465942383,30.30500030517578,29.862499237060547,29.875,27.082069396972656,197461200
2015-11-02,30.200000762939453,30.34000015258789,29.90250015258789,30.295000076293945,27.462804794311523,128813200
2015-11-03,30.197500228881836,30.872499465942383,30.174999237060547,30.642499923706055,27.777814865112305,182076000
2015-11-04,30.782499313354492,30.954999923706055,30.405000686645508,30.5,27.648637771606445,179544400
2015-11-05,30.462499618530273,30.672500610351562,30.045000076293945,30.229999542236328,27.52117919921875,158210800
2015-11-06,30.27750015258789,30.452499389648438,30.155000686645508,30.264999389648438,27.55304527282715,132169200
2015-11-09,30.239999771118164,30.452499389648438,30.012500762939453,30.142499923706055,27.441518783569336,135485600
2015-11-10,29.225000381469727,29.517499923706055,29.014999389648438,29.1924991607666,26.576642990112305,236511600
2015-11-11,29.092500686645508,29.354999542236328,28.802499771118164,29.02750015258789,26.426433563232422,180872000
2015-11-12,29.065000534057617,29.204999923706055,28.912500381469727,28.93000030517578,26.33767318725586,130102400
2015-11-13,28.799999237060547,28.892499923706055,28.0674991607666,28.084999084472656,25.568387985229492,183249600
2015-11-16,27.844999313354492,28.559999465942383,27.75,28.545000076293945,25.987167358398438,152426800
2015-11-17,28.729999542236328,28.762500762939453,28.329999923706055,28.422500610351562,25.875646591186523,110467600
2015-11-18,28.940000534057617,29.372499465942383,28.875,29.322500228881836,26.694995880126953,186698800
2015-11-19,29.40999984741211,29.9375,29.190000534057617,29.69499969482422,27.03411865234375,173183200
2015-11-20,29.799999237060547,29.979999542236328,29.712499618530273,29.825000762939453,27.1524715423584,137148400
2015-11-23,29.8174991607666,29.9325008392334,29.334999084472656,29.4375,26.799694061279297,129930000
2015-11-24,29.332500457763672,29.837499618530273,29.280000686645508,29.719999313354492,27.05687713623047,171212800
2015-11-25,29.802499771118164,29.8075008392334,29.479999542236328,29.50749969482422,26.863420486450195,85553200
2015-11-27,29.572500228881836,29.602500915527344,29.399999618530273,29.452499389648438,26.813344955444336,52185600
2015-11-30,29.497499465942383,29.852500915527344,29.4375,29.575000762939453,26.92487144470215,156721200
2015-12-01,29.6875,29.702499389648438,29.21500015258789,29.334999084472656,26.706377029418945,139409600
2015-12-02,29.334999084472656,29.52750015258789,29.020000457763672,29.06999969482422,26.46512794494629,133546400
2015-12-03,29.137500762939453,29.197500228881836,28.55500030517578,28.799999237060547,26.219322204589844,166278000
